seed,epoch,loss_train,accuracy_train,mse_train,loss_remaining_train_pool,accuracy_remaining_train_pool,mse_remaining_train_pool,loss_test,accuracy_test,mse_test
323,167,0.09286279231309891,0.9664062857627869,0.025928903371095657,0.36824512481689453,0.894238293170929,0.08376646786928177,0.44147083163261414,0.8824523687362671,0.09584759175777435
323,168,0.09238006174564362,0.965624988079071,0.025730663910508156,0.36860400438308716,0.8943684697151184,0.08369766175746918,0.44195064902305603,0.8824402093887329,0.09579052031040192
323,169,0.09154127538204193,0.9632812738418579,0.025667604058980942,0.36904966831207275,0.8945637941360474,0.08364558219909668,0.44255271553993225,0.8824096918106079,0.09575610607862473
323,170,0.08951760828495026,0.9609375,0.02539479359984398,0.36948344111442566,0.8946940302848816,0.08360191434621811,0.4431675970554352,0.882519543170929,0.09574125707149506
323,171,0.08900390565395355,0.9625000357627869,0.02518957294523716,0.3697241246700287,0.8944987058639526,0.08350642770528793,0.4435996115207672,0.8827453851699829,0.09566115587949753
323,172,0.09010128676891327,0.9625000357627869,0.025053802877664566,0.3699704706668854,0.8945637941360474,0.08341646939516068,0.4440936744213104,0.8830810785293579,0.09558084607124329
323,173,0.08923498541116714,0.9632812738418579,0.024773847311735153,0.37038615345954895,0.8945637941360474,0.08337660878896713,0.4447372257709503,0.882977306842804,0.09556514769792557
323,174,0.08904635906219482,0.9664062857627869,0.02452489174902439,0.37061575055122375,0.8946614861488342,0.08328406512737274,0.445197194814682,0.883190929889679,0.09550166875123978
323,175,0.08853667229413986,0.969531238079071,0.02462206780910492,0.371130108833313,0.894726574420929,0.08325318992137909,0.44594934582710266,0.8831726312637329,0.09551224112510681
323,176,0.08700073510408401,0.96875,0.024344805628061295,0.37167948484420776,0.8944987058639526,0.08323697745800018,0.4466051459312439,0.883038341999054,0.09550240635871887
323,177,0.08471064269542694,0.967968761920929,0.024126028642058372,0.37223750352859497,0.894726574420929,0.08321792632341385,0.4472440779209137,0.88311767578125,0.09550012648105621
323,178,0.08638475835323334,0.96875,0.02395462989807129,0.3724178075790405,0.8949869871139526,0.08313962817192078,0.4477093815803528,0.883190929889679,0.09545475244522095
323,179,0.08613245189189911,0.9671875238418579,0.023801904171705246,0.3725704848766327,0.8949218988418579,0.0830538421869278,0.44798967242240906,0.883190929889679,0.09539224952459335
323,180,0.0849408507347107,0.965624988079071,0.02371358871459961,0.3729534447193146,0.895214855670929,0.08300184458494186,0.44847071170806885,0.883221447467804,0.09535811096429825
323,181,0.08361826837062836,0.96875,0.023463916033506393,0.3732699453830719,0.8954427242279053,0.08294341713190079,0.4488712549209595,0.88336181640625,0.09530162811279297
323,182,0.08498026430606842,0.969531238079071,0.023456405848264694,0.3735285699367523,0.8953775763511658,0.08287380635738373,0.44934898614883423,0.883404552936554,0.09524868428707123
323,183,0.08446298539638519,0.9671875238418579,0.02310222014784813,0.3740053176879883,0.8954752683639526,0.08282915502786636,0.45002007484436035,0.88336181640625,0.09521552920341492
323,184,0.08389148116111755,0.969531238079071,0.022984091192483902,0.3744891583919525,0.8957356810569763,0.08276977390050888,0.4506915807723999,0.883502185344696,0.0951833426952362
323,185,0.08191630989313126,0.96875,0.022849231958389282,0.37488603591918945,0.8959635496139526,0.08267750591039658,0.451199471950531,0.883746325969696,0.09510823339223862
323,186,0.08023522794246674,0.9664062857627869,0.022684916853904724,0.3752802610397339,0.8964192867279053,0.08260390162467957,0.4517311453819275,0.883819580078125,0.09505261480808258
323,187,0.08026401698589325,0.965624988079071,0.02254757657647133,0.37573274970054626,0.8967447876930237,0.08257141709327698,0.45245328545570374,0.883819580078125,0.09505996853113174
323,188,0.07972979545593262,0.969531238079071,0.02231423370540142,0.37624427676200867,0.8965494632720947,0.08255527168512344,0.453154981136322,0.883880615234375,0.09507192671298981
323,189,0.07871150225400925,0.9671875238418579,0.02224283665418625,0.3766512870788574,0.8965169191360474,0.08252569288015366,0.4536728858947754,0.883929431438446,0.09506180882453918
323,190,0.07822883874177933,0.9703125357627869,0.022050078958272934,0.37688255310058594,0.896484375,0.08246377855539322,0.4539759159088135,0.884020984172821,0.0950019508600235
323,191,0.07959902286529541,0.9703125357627869,0.021867061033844948,0.3769814670085907,0.8964518308639526,0.08239632099866867,0.45428115129470825,0.884082019329071,0.09495659172534943
323,192,0.08013761043548584,0.971875011920929,0.021643351763486862,0.37727290391921997,0.896484375,0.08233381807804108,0.45473504066467285,0.884112536907196,0.09489915519952774
323,193,0.07728918641805649,0.969531238079071,0.0216001495718956,0.37786945700645447,0.8967122435569763,0.08231352269649506,0.4554063379764557,0.884173572063446,0.09490889310836792
323,194,0.07741604745388031,0.9703125357627869,0.021447015926241875,0.37819841504096985,0.8968750238418579,0.08228164166212082,0.4559580683708191,0.884112536907196,0.09491614997386932
323,195,0.07840941846370697,0.9710937738418579,0.02135712094604969,0.37849363684654236,0.8968098759651184,0.08222344517707825,0.45652809739112854,0.8841797113418579,0.09488974511623383
323,196,0.07743503153324127,0.97265625,0.021069273352622986,0.3788420557975769,0.8969075679779053,0.08215875923633575,0.45703089237213135,0.8843139410018921,0.0948266014456749
323,197,0.07546721398830414,0.97265625,0.021042127162218094,0.3791358172893524,0.8973633050918579,0.08209031075239182,0.4573955237865448,0.8845885992050171,0.09478291869163513
323,198,0.0765996128320694,0.9703125357627869,0.02079373225569725,0.3796512484550476,0.8975585699081421,0.08211099356412888,0.4581965208053589,0.8844543695449829,0.09484469890594482
323,199,0.07604639232158661,0.97265625,0.020830323919653893,0.38012874126434326,0.8975585699081421,0.0820726826786995,0.45884186029434204,0.884356677532196,0.09483730792999268
323,200,0.07407619059085846,0.9710937738418579,0.02046392299234867,0.3804440200328827,0.897656261920929,0.0819682851433754,0.4591861665248871,0.8845580816268921,0.09471433609724045
323,201,0.07519911229610443,0.9703125357627869,0.02053588256239891,0.380673885345459,0.8980794548988342,0.08186936378479004,0.4596404433250427,0.884600818157196,0.0946388766169548
323,202,0.07282321155071259,0.96875,0.02024594321846962,0.38106781244277954,0.8982747197151184,0.08183123171329498,0.46017855405807495,0.88458251953125,0.09464071691036224
323,203,0.07308873534202576,0.9703125357627869,0.02019023895263672,0.3813673257827759,0.8982096314430237,0.08178795874118805,0.4606512188911438,0.884448230266571,0.09462758153676987
323,204,0.07258852571249008,0.971875011920929,0.019917162135243416,0.38153302669525146,0.8981770873069763,0.08171024173498154,0.46083980798721313,0.8843139410018921,0.09455293416976929
323,205,0.07285745441913605,0.971875011920929,0.019819971174001694,0.3816741406917572,0.8982096314430237,0.08162665367126465,0.4610848128795624,0.8842529058456421,0.09449340403079987
323,206,0.0730392336845398,0.9750000238418579,0.01972583867609501,0.38185539841651917,0.8983398675918579,0.08153034001588821,0.4614160656929016,0.8843749761581421,0.09443358331918716
323,207,0.0717964619398117,0.971875011920929,0.01950450800359249,0.38218042254447937,0.8986002802848816,0.0814577117562294,0.4618351459503174,0.8843933343887329,0.09438759833574295
323,208,0.07130274176597595,0.9703125357627869,0.019483819603919983,0.3824334740638733,0.8988932371139526,0.08137933164834976,0.4622214734554291,0.884625256061554,0.0943353921175003
323,209,0.07038542628288269,0.9703125357627869,0.019295785576105118,0.38279953598976135,0.8990560173988342,0.08132031559944153,0.4627435505390167,0.884625256061554,0.09429655969142914
323,210,0.07007379084825516,0.97265625,0.019126277416944504,0.3829997777938843,0.899121105670929,0.08126980811357498,0.46313461661338806,0.8845580816268921,0.09427063167095184
323,211,0.07018940150737762,0.973437488079071,0.01900092139840126,0.3833320736885071,0.899218738079071,0.08125162124633789,0.46369579434394836,0.8845580816268921,0.09427907317876816
323,212,0.06989064812660217,0.9742187857627869,0.01884109154343605,0.38378533720970154,0.8994466066360474,0.08123985677957535,0.4643585979938507,0.884753406047821,0.09428586810827255
323,213,0.07083497941493988,0.9781250357627869,0.01875275745987892,0.38427984714508057,0.8994791507720947,0.08122578263282776,0.46512892842292786,0.884814441204071,0.09429347515106201
323,214,0.07002885639667511,0.979687511920929,0.018596768379211426,0.38476529717445374,0.8994466066360474,0.08118872344493866,0.46580806374549866,0.8849853277206421,0.09428321570158005
323,215,0.06841941177845001,0.977343738079071,0.018549781292676926,0.3850943148136139,0.8997721076011658,0.08110474795103073,0.4662313163280487,0.8849548101425171,0.09421676397323608
323,216,0.06755135953426361,0.9765625,0.0183176938444376,0.3855733573436737,0.8998372554779053,0.08107136189937592,0.4668702185153961,0.8850463628768921,0.09419523179531097
323,217,0.06793799251317978,0.977343738079071,0.018241938203573227,0.38590309023857117,0.8999674320220947,0.08101805299520493,0.46732738614082336,0.8851684331893921,0.09414773434400558
323,218,0.06806544959545135,0.9789062738418579,0.01811671443283558,0.38634946942329407,0.899707019329071,0.08099598437547684,0.46793168783187866,0.8852905035018921,0.09413988888263702
323,219,0.06650173664093018,0.9789062738418579,0.017978791147470474,0.3867611885070801,0.8998697996139526,0.08095817267894745,0.4684533178806305,0.8853820562362671,0.09412343800067902
323,220,0.06608275324106216,0.9789062738418579,0.017877059057354927,0.3868747055530548,0.900097668170929,0.08087783306837082,0.46869006752967834,0.885424792766571,0.09405459463596344
